                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11   
    num accesses                     |       2279 |        787 |        742 |        727 |        744 |        751 |        701 |        741 |        717 |        709 |        710 |        717
    num misses                       |        676 |        176 |        179 |        185 |        188 |        176 |        180 |        173 |        164 |        168 |        173 |        166
    miss rate                        |     29.66% |     22.36% |     24.12% |     25.45% |     25.27% |     23.44% |     25.68% |     23.35% |     22.87% |     23.70% |     24.37% |     23.15%
    mpki                             |       0.03 |       0.05 |       0.04 |       0.05 |       0.05 |       0.04 |       0.04 |       0.04 |       0.04 |       0.04 |       0.05 |       0.04
Cache Summary                        |            |            |            |            |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |    2785635 |      91923 |      66859 |      70068 |      94175 |      66937 |      68023 |      85286 |      89798 |     100113 |     140723 |      87759
    num cache misses                 |       3114 |        171 |        170 |        172 |        172 |        170 |        170 |        175 |        169 |        169 |        170 |        169
    miss rate                        |      0.11% |      0.19% |      0.25% |      0.25% |      0.18% |      0.25% |      0.25% |      0.21% |      0.19% |      0.17% |      0.12% |      0.19%
    mpki                             |       0.15 |       0.04 |       0.04 |       0.04 |       0.04 |       0.04 |       0.04 |       0.04 |       0.04 |       0.04 |       0.05 |       0.04
  Cache L1-D                         |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |    4991556 |     776767 |     800663 |     795781 |     784682 |     818480 |     817089 |     794223 |     816184 |     811304 |     763534 |     816409
    num cache misses                 |      45842 |      18289 |      18140 |      18126 |      18440 |      18047 |      18173 |      18241 |      18165 |      18169 |      18346 |      18117
    miss rate                        |      0.92% |      2.35% |      2.27% |      2.28% |      2.35% |      2.20% |      2.22% |      2.30% |      2.23% |      2.24% |      2.40% |      2.22%
    mpki                             |       2.14 |       4.80 |       4.47 |       4.50 |       4.80 |       4.32 |       4.37 |       4.63 |       4.49 |       4.55 |       5.24 |       4.46
  Cache L2                           |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |      51245 |      18540 |      18373 |      18362 |      18694 |      18272 |      18401 |      18509 |      18957 |      18991 |      19335 |      18912
    num cache misses                 |      38278 |      16808 |      16713 |      16690 |      16897 |      16702 |      16779 |      16800 |      16711 |      16714 |      16912 |      16691
    miss rate                        |     74.70% |     90.66% |     90.97% |     90.89% |     90.39% |     91.41% |     91.19% |     90.77% |     88.15% |     88.01% |     87.47% |     88.26%
    mpki                             |       1.79 |       4.41 |       4.11 |       4.14 |       4.40 |       4.00 |       4.03 |       4.26 |       4.13 |       4.19 |       4.83 |       4.11
  Cache L3                           |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |      41152 |      16901 |      16787 |      16766 |      16993 |      16766 |      16843 |      16893 |      17334 |      17367 |      17731 |      17318
    num cache misses                 |      23336 |       6173 |       6160 |       6205 |       6183 |       6141 |       6116 |       6366 |      12035 |      11903 |      12173 |      11868
    miss rate                        |     56.71% |     36.52% |     36.70% |     37.01% |     36.39% |     36.63% |     36.31% |     37.68% |     69.43% |     68.54% |     68.65% |     68.53%
    mpki                             |       1.09 |       1.62 |       1.52 |       1.54 |       1.61 |       1.47 |       1.47 |       1.61 |       2.97 |       2.98 |       3.48 |       2.92
DRAM summary                         |            |            |            |            |            |            |            |            |            |            |            |           
  num dram accesses                  |      12952 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |      12899 |          0 |          0 |          0
  average dram access latency (ns)   |      61.49 |        inf |        inf |        inf |        inf |        inf |        inf |        inf |      61.45 |        inf |        inf |        inf
  average dram queueing delay        |       0.24 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.20 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |            |            |            |            |           
  num loads from dram                |      10513 |        234 |        261 |        251 |        269 |        237 |        249 |        223 |        112 |        104 |        100 |        115
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |       2492 |       2321 |       2311 |       2392 |       2381 |       2336 |       2265 |       2350 |       3014 |       2923 |       3128 |       2946
