6848,1048742,1,650,491,588,62,0,0,6,4,39,280,2,0,940,0,13,0,0,6,3884,3,4139,477,4416,0,3988,1,0,11,0,95,65,57,57,52,531,1193,1143,109,90,73,1389,69,131,51,847
4703,47256,1,482,357,6227,0,6,12,0,13,1,17,0,0,361,0,1356,11,0,26,16,1328,21,10,8,5,26,4,10,0,11,0,5,284,2979,170,1804,0,48,24,0,430,0,0,606,2669,0
2944,35974,1,254,249,12,0,12,2,3,12,0,0,0,0,201,15,4,12,0,2,10,30,22,4129,14,405,16,867,0,10,0,0,1859,1036,0,492,1015,0,0,0,0,1332,0,0,0,0,0
3161,32906,1,224,347,14,14,18,6,0,784,0,0,0,0,187,0,11,6,0,24,26,2,4,3995,20,12,14,0,867,4,1,15,2448,1147,0,1,1107,52,0,1,25,1477,24,52,0,48,0
3173,31129,1,313,522,29,2,60,58,0,42,13,3,0,0,1879,0,28,70,0,51,481,42,27,78,3567,52,0,14,16,26,3988,81,43,60,20,10,4033,1922,790,34,71,43,2192,55,92,20,708
2906,32448,1,286,191,13,0,31,10,0,694,0,0,8,1,201,13,6,7,0,4,0,16,3,3649,8,0,52,12,405,5,0,0,745,678,0,1365,1080,0,0,0,0,2286,0,0,0,24,0
3380,36649,1,432,393,0,41,7,4,0,8,0,0,0,0,2122,0,11,8,0,41,57,20,1018,13,0,8,3567,20,14,8,4416,4,0,0,0,24,3065,2530,213,0,4,0,1878,2,0,0,973
6552,1045701,2,582,13297,469,46,0,21,31,4156,0,0,287,0,760,21,2,0,0,0,0,8,0,0,13,3649,78,3995,4129,10,477,121,1253,866,44,856,509,63,73,107,76,1358,164,79,109,56,39
3391,36660,1,248,353,0,14,17,5,3,0,0,1,0,0,508,0,12,2,0,14,1565,0,0,0,1018,3,27,4,22,21,4139,2,0,0,0,0,1412,0,1455,0,4,0,1532,4,0,0,1936
4679,44396,1,523,313,6349,38,10,0,0,14,0,0,0,0,323,0,1887,12,10,10,4,0,0,8,20,16,42,2,30,1328,3,27,142,146,490,5,1759,24,0,0,0,5,0,0,5319,606,0
3369,35542,2,322,277,0,10,2,16,2,7,0,0,0,0,839,0,0,18,0,6,0,4,1565,0,57,0,481,26,10,16,3884,3,3,2,3,3,1398,1557,2622,3,1,3,497,3,3,3,275
5860,63508,1,4835,4556,0,41,1887,1634,2,1,0,0,19,8,391,0,9,1605,0,0,6,10,14,0,41,4,51,24,2,26,6,1929,0,18,0,0,2179,0,3,1389,2153,0,0,3129,0,0,0
351,26,45,26,114,0,11,0,0,5,0,8,4,1,1,4,31,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0
6433,71038,1,4411,5471,0,40,1560,1714,2,6,0,0,0,3,440,0,6,0,0,1605,18,12,2,0,8,7,70,6,12,11,0,2834,0,0,0,0,1496,0,0,1732,1728,0,0,3496,0,0,0
4465,43988,1,456,357,5909,24,12,14,0,8,0,0,0,0,321,0,0,6,0,9,0,1887,12,2,11,6,28,11,4,1356,13,0,151,0,2371,146,1805,0,0,0,0,146,27,0,371,3196,0
350,27,5,0,1,0,2,0,0,33,0,4,2,10,0,7,0,0,0,31,0,0,0,0,21,0,13,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
957,37999,2,984,803,994,261,471,458,6,160,12,30,5,0,0,7,321,440,4,391,839,323,508,760,2122,201,1879,187,201,361,940,2361,1727,1467,1400,1118,2338,2091,1916,2194,2111,1961,2384,2104,1595,1430,1172
360,40,1,1,1,37,60,0,0,7,0,4,23,5,0,0,0,0,3,1,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
354,34,3,4,1,0,0,0,0,51,4,8,1,0,5,5,10,0,0,1,19,0,0,0,287,0,8,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
351,38,2,0,1,0,0,1,0,7,0,55,0,1,23,30,2,0,0,4,0,0,0,1,0,0,0,3,0,0,17,280,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
350,31,3,4,1,4,1,0,0,20,0,0,55,8,4,12,4,0,0,8,0,0,0,0,0,0,0,13,0,0,1,39,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
3347,32764,1,297,305,12,40,20,10,2,0,0,0,4,0,160,0,8,6,0,1,7,14,0,4156,8,694,42,784,12,13,4,0,1007,1459,0,2001,1246,0,0,27,0,1200,24,0,24,0,24
353,7,3,16,1,0,3,2,2,0,2,20,7,51,7,6,33,0,2,5,2,2,0,3,31,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
106949,57279,15,4993,4349,3,19,2344,0,2,10,0,0,0,0,458,0,14,1714,0,1634,16,0,5,21,4,10,58,6,2,12,0,2050,0,0,0,0,1576,0,0,4701,964,0,0,193,0,0,0
6479,76714,1,4216,5205,0,12,0,2344,2,20,0,1,0,0,471,0,12,1560,0,1887,2,10,17,0,7,31,60,18,12,6,0,3611,1191,591,774,726,2082,1398,954,4283,2613,1077,1262,2923,801,774,771
347,29,4,56,75,86,0,12,19,3,40,1,0,0,60,261,2,24,40,11,41,10,38,14,46,41,0,2,14,0,0,62,14,0,14,0,0,0,0,0,0,0,0,4,14,0,0,14
7605,1053555,2,706,563,0,86,0,3,0,12,4,0,0,37,994,0,5909,0,0,0,0,6349,0,469,0,13,29,14,12,6227,588,68,61,54,1664,54,588,98,99,950,1209,69,19797,96,1667,1770,62
4362,1045840,39,957,0,563,75,5205,4349,1,305,1,1,1,1,803,1,357,5471,114,4556,277,313,353,13297,393,191,522,347,249,357,491,1843,78,84,68,50,760,75,104,35549,479,87,29555,1080,68,90,39
6695,1046113,31,0,957,706,56,4216,4993,16,297,4,0,4,1,984,0,456,4411,26,4835,322,523,248,582,432,286,313,224,254,482,650,799,315,208,274,198,678,328,233,1646,1489,228,263,1429,311,198,275
356,47,0,31,39,2,4,1,15,3,1,3,2,3,1,2,5,1,1,45,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,14,1,1,1,1
6963,0,47,1046113,1045840,1053555,29,76714,57279,7,32764,31,38,34,40,37999,27,43988,71038,26,63508,35542,44396,36660,1045701,36649,32448,31129,32906,35974,47256,1048742,21285,12194,8499,14685,9063,21113,12475,11815,27629,16157,13461,12503,23028,14472,15435,8966
0,6963,356,6695,4362,7605,347,6479,106949,353,3347,350,351,354,360,957,350,4465,6433,351,5860,3369,4679,3391,6552,3380,2906,3173,3161,2944,4703,6848,13097,7099,4915,9196,4911,205692,7662,6330,15306,9476,7639,7749,12216,9431,9673,4900

