1362521,80,9233,11793,5812,4376,74173,4304,88,6424,5668,68,80,4428,59242,0,651438,89463,4964,5324,80,5728,9921,17491,13656,84,818751,4884,23680,4620,115594,91474,170545,8684,122944,448197,80,61282,77631,98701,13329,622679
15870,0,212,240,4136,14124,6264,7220,0,0,512,16,24,804,0,59242,3384,6632,456,8332,40,48,72,96,4,0,1328,3340,7336,5912,5596,920,2196,0,143680,16460,0,2120,1544,2564,7424,1892
36871,0,0,24000,0,0,560,1908,12,0,1844,16,24,0,804,4428,632,756,1944,732,168,21588,0,24340,24997,0,492,2300,816,0,980,8016,656,0,1056726,852,0,8064,9056,10920,2504,612
1360,200,80,0,0,52,0,24,244,0,0,16,0,24,24,80,0,0,0,0,24,0,0,0,0,4,0,0,0,0,108,12,0,0,72,0,0,0,0,0,16,0
1336,28,0,16,0,0,0,0,16,0,16,0,16,16,16,68,0,16,56,0,292,40,16,0,124,20,0,12,0,0,16,0,0,16,184,0,20,16,16,44,1736,0
23973,0,28844,3908,2304,1984,476,1380,24,33608,0,16,0,1844,512,5668,10272,460,2356,3004,216,3520,31340,4368,4544,72,11201,3888,8832,2668,944,356,7040,23764,1054268,816,52,672,504,668,2700,9572
37286,0,7068,16,56,52,0,0,8,0,33608,0,0,0,0,6424,23028,8,24,256,0,64,10252,228,56,8,22432,24604,404,120,280,8,1856,4088,254432,12,52,0,0,0,2160,12164
1360,144,0,0,0,0,0,52,0,8,24,16,244,12,0,88,0,12,24,8,0,0,0,0,0,92,0,0,0,0,16,72,0,0,176,0,32,0,0,8,16,0
35201,1656,0,0,24253,20316,9464,0,52,0,1380,0,24,1908,7220,4304,796,10648,2720,22664,264,44,12,200,0,0,532,3084,1304,23008,6776,392,308,0,1053291,716,8,196,296,460,2892,380
20166,0,0,0,17976,32,0,9464,0,0,476,0,0,560,6264,74173,2100,11900,1188,11564,0,8,0,196,0,0,1892,4680,7216,15772,1744,992,1192,12,181930,6420,24,820,1392,1720,8760,38288
17802,0,32,32,160,0,32,20316,0,52,1984,0,52,0,14124,4376,0,14064,156,1628,0,96,28,136,36,0,0,2276,480,464,4848,0,0,52,149028,0,68,0,0,0,776,0
20474,0,16,24,0,160,17976,24253,0,56,2304,0,0,0,4136,5812,8,9920,168,340,240,0,96,168,32,0,8,2420,672,2288,5856,0,0,32,135916,8,44,32,0,0,588,20
19323,0,48,0,24,32,0,0,0,16,3908,16,0,24000,240,11793,1336,0,240,240,24,2144,180,6936,3552,0,1216,1808,228,0,40,15708,1916,416,129146,1440,0,6384,10196,7868,6432,1212
39707,0,0,48,16,32,0,0,0,7068,28844,0,80,0,212,9233,7704,0,0,120,184,32,5712,564,64,0,21600,30481,464,72,76,1340,10300,14156,299503,1604,0,1480,1292,156,1908,27888
1336,0,0,0,0,0,0,1656,144,0,0,28,200,0,0,80,0,0,32,80,20,0,0,0,0,12,0,80,0,0,16,0,0,0,132,0,0,0,0,0,72,0
0,1336,39707,19323,20474,17802,20166,35201,1360,37286,23973,1336,1360,36871,15870,1362521,42249,22824,41064,19108,1368,20208,834203,21419,21318,1368,40797,36008,83027,17762,58853,17564,33912,40435,10002,86110,1344,17460,18981,25593,4102,33741

