                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11   
    miss rate                        |     71.19% |     90.68% |     90.86% |     90.98% |     90.57% |     91.58% |     91.12% |     90.78% |     87.84% |     87.68% |     87.15% |     87.76%
    mpki                             |       1.69 |       4.51 |       4.15 |       4.20 |       4.67 |       4.26 |       4.32 |       4.50 |       3.77 |       3.86 |       4.47 |       3.72
  Cache L3                           |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |      38947 |      16811 |      16697 |      16745 |      16928 |      16679 |      16805 |      16776 |      17117 |      17176 |      17553 |      16980
    num cache misses                 |      24649 |       5652 |       5585 |       5548 |       5697 |       5494 |       5492 |       5873 |      11213 |      11068 |      11267 |      11006
    miss rate                        |     63.29% |     33.62% |     33.45% |     33.13% |     33.65% |     32.94% |     32.68% |     35.01% |     65.51% |     64.44% |     64.19% |     64.82%
    mpki                             |       1.15 |       1.52 |       1.39 |       1.40 |       1.58 |       1.41 |       1.42 |       1.58 |       2.57 |       2.59 |       3.02 |       2.51
DRAM summary                         |            |            |            |            |            |            |            |            |            |            |            |           
  num dram accesses                  |      13963 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |      13903 |          0 |          0 |          0
  average dram access latency (ns)   |      61.38 |        inf |        inf |        inf |        inf |        inf |        inf |        inf |      61.34 |        inf |        inf |        inf
  average dram queueing delay        |       0.12 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.09 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |            |            |            |            |           
  num loads from dram                |      10481 |        242 |        224 |        221 |        227 |        206 |        201 |        237 |        147 |        136 |        158 |        130
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |       2044 |       1873 |       1950 |       1850 |       1881 |       1877 |       1857 |       1969 |       3083 |       3069 |       3227 |       3059
