                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11   
    num cache misses                 |      20046 |       3177 |       3108 |       3317 |       3157 |       3153 |       3284 |       3177 |       6138 |       6197 |       5954 |       5960
    miss rate                        |     70.17% |     36.41% |     35.91% |     37.33% |     36.86% |     36.25% |     36.69% |     36.59% |     68.22% |     68.90% |     67.75% |     67.44%
    mpki                             |       1.82 |       1.02 |       0.99 |       1.14 |       0.99 |       1.04 |       1.24 |       1.03 |       1.91 |       1.98 |       1.79 |       1.80
DRAM summary                         |            |            |            |            |            |            |            |            |            |            |            |           
  num dram accesses                  |      10927 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |      10859 |          0 |          0 |          0
  average dram access latency (ns)   |      61.47 |        inf |        inf |        inf |        inf |        inf |        inf |        inf |      61.47 |        inf |        inf |        inf
  average dram queueing delay        |       0.22 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.22 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |            |            |            |            |           
  num loads from dram                |      10392 |        115 |        126 |        137 |        128 |        129 |        109 |        121 |         42 |         59 |         50 |         51
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |       1300 |       1237 |       1186 |       1258 |       1216 |       1202 |       1224 |       1191 |       1632 |       1649 |       1573 |       1536
