                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11   
    miss rate                        |     58.82% |     37.11% |     36.57% |     37.50% |     37.30% |     36.41% |     36.87% |     37.39% |     70.82% |     69.94% |     69.16% |     70.31%
    mpki                             |       1.25 |       1.05 |       0.99 |       1.01 |       1.05 |       0.98 |       1.00 |       1.03 |       2.00 |       2.01 |       2.30 |       1.95
DRAM summary                         |            |            |            |            |            |            |            |            |            |            |            |           
  num dram accesses                  |      18469 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |      18399 |          0 |          0 |          0
  average dram access latency (ns)   |      98.84 |        inf |        inf |        inf |        inf |        inf |        inf |        inf |      98.13 |        inf |        inf |        inf
  average dram queueing delay        |      37.59 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |      36.88 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |            |            |            |            |           
  num loads from dram                |      10743 |        445 |        443 |        438 |        442 |        466 |        376 |        450 |        202 |        194 |        187 |        200
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |       2597 |       2462 |       2426 |       2482 |       2558 |       2393 |       2419 |       2397 |       3640 |       3631 |       3948 |       3452
