                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11   
    mpki                             |       0.02 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01
  D-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |    2674415 |     579452 |     584049 |     558947 |     583389 |     569040 |     530571 |     570655 |     599265 |     588156 |     611534 |     609765
    num misses                       |       1509 |        138 |        151 |        131 |        142 |        130 |        129 |        123 |        126 |        128 |        120 |        115
    miss rate                        |      0.06% |      0.02% |      0.03% |      0.02% |      0.02% |      0.02% |      0.02% |      0.02% |      0.02% |      0.02% |      0.02% |      0.02%
    mpki                             |       0.14 |       0.04 |       0.05 |       0.05 |       0.05 |       0.04 |       0.05 |       0.04 |       0.04 |       0.04 |       0.04 |       0.04
  L2 TLB                             |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |       1682 |        164 |        177 |        159 |        168 |        156 |        155 |        149 |        152 |        154 |        146 |        141
    num misses                       |        585 |        136 |        128 |        130 |        133 |        129 |        128 |        128 |        130 |        132 |        129 |        123
    miss rate                        |     34.78% |     82.93% |     72.32% |     81.76% |     79.17% |     82.69% |     82.58% |     85.91% |     85.53% |     85.71% |     88.36% |     87.23%
    mpki                             |       0.05 |       0.04 |       0.04 |       0.05 |       0.04 |       0.04 |       0.05 |       0.04 |       0.04 |       0.04 |       0.04 |       0.04
Cache Summary                        |            |            |            |            |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |    1622846 |      20154 |      20130 |      24373 |      17641 |      19695 |      27556 |      18798 |      20828 |      22244 |      18464 |      19349
    num cache misses                 |       2897 |        175 |        174 |        183 |        176 |        173 |        175 |        175 |        174 |        173 |        173 |        173
    miss rate                        |      0.18% |      0.87% |      0.86% |      0.75% |      1.00% |      0.88% |      0.64% |      0.93% |      0.84% |      0.78% |      0.94% |      0.89%
    mpki                             |       0.26 |       0.06 |       0.06 |       0.06 |       0.06 |       0.06 |       0.07 |       0.06 |       0.05 |       0.06 |       0.05 |       0.05
  Cache L1-D                         |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |    2674415 |     579452 |     584049 |     558947 |     583389 |     569040 |     530571 |     570655 |     599265 |     588156 |     611534 |     609765
    num cache misses                 |      34097 |       8951 |       8863 |       9314 |       8858 |       8929 |       9332 |       8871 |       8932 |       9020 |       8801 |       8722
    miss rate                        |      1.27% |      1.54% |      1.52% |      1.67% |      1.52% |      1.57% |      1.76% |      1.55% |      1.49% |      1.53% |      1.44% |      1.43%
    mpki                             |       3.10 |       2.92 |       2.85 |       3.26 |       2.81 |       2.96 |       3.59 |       2.92 |       2.81 |       2.93 |       2.67 |       2.66
  Cache L2                           |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |      39220 |       9169 |       9068 |       9552 |       9056 |       9136 |       9599 |       9083 |       9426 |       9538 |       9246 |       9195
    num cache misses                 |      25800 |       8743 |       8677 |       8865 |       8625 |       8678 |       8908 |       8634 |       8659 |       8693 |       8571 |       8561
    miss rate                        |     65.78% |     95.35% |     95.69% |     92.81% |     95.24% |     94.99% |     92.80% |     95.06% |     91.86% |     91.14% |     92.70% |     93.10%
    mpki                             |       2.34 |       2.85 |       2.79 |       3.10 |       2.74 |       2.88 |       3.43 |       2.85 |       2.73 |       2.83 |       2.60 |       2.61
  Cache L3                           |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |      28591 |       8786 |       8708 |       8921 |       8647 |       8712 |       9001 |       8672 |       8979 |       9038 |       8844 |       8862
    num cache misses                 |      20117 |       3289 |       3131 |       3293 |       3249 |       3186 |       3327 |       3116 |       6028 |       6098 |       5962 |       6086
    miss rate                        |     70.36% |     37.43% |     35.96% |     36.91% |     37.57% |     36.57% |     36.96% |     35.93% |     67.13% |     67.47% |     67.41% |     68.68%
    mpki                             |       1.83 |       1.07 |       1.01 |       1.15 |       1.03 |       1.06 |       1.28 |       1.03 |       1.90 |       1.98 |       1.81 |       1.86
DRAM summary                         |            |            |            |            |            |            |            |            |            |            |            |           
  num dram accesses                  |      10967 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |      10876 |          0 |          0 |          0
  average dram access latency (ns)   |      61.45 |        inf |        inf |        inf |        inf |        inf |        inf |        inf |      61.46 |        inf |        inf |        inf
  average dram queueing delay        |       0.20 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.21 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |            |            |            |            |           
  num loads from dram                |      10409 |        116 |        120 |        127 |         97 |        117 |        115 |        120 |         59 |         54 |         52 |         51
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |       1315 |       1269 |       1197 |       1257 |       1224 |       1183 |       1299 |       1243 |       1563 |       1666 |       1501 |       1601
