                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11   
    num cache misses                 |      19749 |       4566 |       4626 |       4804 |       4617 |       4711 |       5341 |       4911 |       4957 |       5167 |       5028 |       4812
    miss rate                        |     73.43% |     52.10% |     52.99% |     53.45% |     53.18% |     53.67% |     57.29% |     54.98% |     55.32% |     57.54% |     56.61% |     54.27%
    mpki                             |       1.79 |       1.49 |       1.48 |       1.68 |       1.47 |       1.57 |       2.03 |       1.58 |       1.66 |       1.75 |       1.62 |       1.54
DRAM summary                         |            |            |            |            |            |            |            |            |            |            |            |           
  num dram accesses                  |      10095 |          0 |          0 |          0 |          0 |          0 |      10002 |          0 |          0 |          0 |          0 |          0
  average dram access latency (ns)   |      61.59 |        inf |        inf |        inf |        inf |        inf |      61.53 |        inf |        inf |        inf |        inf |        inf
  average dram queueing delay        |       0.33 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.28 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |            |            |            |            |           
  num loads from dram                |      10379 |        100 |        104 |        121 |         97 |         92 |        106 |         84 |         76 |         53 |         64 |         71
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |       1488 |       1398 |       1423 |       1477 |       1435 |       1435 |       1926 |       1736 |       1738 |       1846 |       1682 |       1781
