                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11   
    num accesses                     |       6114 |       1794 |       2510 |       2449 |       1321 |       7602 |       3909 |       3089 |       3092 |        984 |         78 |         83
    num misses                       |        572 |        147 |        133 |        133 |        134 |        134 |        131 |        130 |        132 |        128 |         78 |         83
    miss rate                        |      9.36% |      8.19% |      5.30% |      5.43% |     10.14% |      1.76% |      3.35% |      4.21% |      4.27% |     13.01% |    100.00% |    100.00%
    mpki                             |       0.01 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
Cache Summary                        |            |            |            |            |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |    5469499 |    5275573 |    5275382 |    5275382 |    5275382 |    5275382 |    5211212 |    5211212 |    5211212 |    5211212 |      81881 |      81882
    num cache misses                 |      76109 |      56841 |      56843 |      56782 |      56882 |      56844 |      54585 |      54585 |      54586 |      54583 |        221 |        223
    miss rate                        |      1.39% |      1.08% |      1.08% |      1.08% |      1.08% |      1.08% |      1.05% |      1.05% |      1.05% |      1.05% |      0.27% |      0.27%
    mpki                             |       1.29 |       0.95 |       0.95 |       0.95 |       0.97 |       0.95 |       0.89 |       0.90 |       0.90 |       0.89 |       0.00 |       0.00
  Cache L1-D                         |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |   26777756 |   26401400 |   26383697 |   26402780 |   26150977 |   26371824 |   26363987 |   26312131 |   26308827 |   26378826 |   10784830 |   10875038
    num cache misses                 |     423607 |     379634 |     373733 |     378283 |     386117 |     377118 |     346929 |     361001 |     347507 |     347341 |      30716 |      31063
    miss rate                        |      1.58% |      1.44% |      1.42% |      1.43% |      1.48% |      1.43% |      1.32% |      1.37% |      1.32% |      1.32% |      0.28% |      0.29%
    mpki                             |       7.16 |       6.33 |       6.25 |       6.31 |       6.61 |       6.31 |       5.68 |       5.94 |       5.72 |       5.68 |       0.48 |       0.49
  Cache L2                           |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |     514051 |     448418 |     443865 |     447387 |     460053 |     456361 |     414931 |     429210 |     414362 |     415708 |      31255 |      31622
    num cache misses                 |      78062 |      68858 |      67188 |      68230 |      68614 |      70497 |      58743 |      57540 |      56226 |      50469 |      12689 |       7224
    miss rate                        |     15.19% |     15.36% |     15.14% |     15.25% |     14.91% |     15.45% |     14.16% |     13.41% |     13.57% |     12.14% |     40.60% |     22.84%
    mpki                             |       1.32 |       1.15 |       1.12 |       1.14 |       1.17 |       1.18 |       0.96 |       0.95 |       0.93 |       0.82 |       0.20 |       0.11
  Cache L3                           |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |     105086 |      90546 |      90200 |      89422 |      94537 |     101279 |      79932 |      80032 |      77243 |      73974 |      22300 |      15377
    num cache misses                 |      25760 |       8741 |       7387 |       6987 |      15957 |      44452 |      26186 |      17669 |      16166 |      16501 |       3475 |       6232
    miss rate                        |     24.51% |      9.65% |      8.19% |      7.81% |     16.88% |     43.89% |     32.76% |     22.08% |     20.93% |     22.31% |     15.58% |     40.53%
    mpki                             |       0.44 |       0.15 |       0.12 |       0.12 |       0.27 |       0.74 |       0.43 |       0.29 |       0.27 |       0.27 |       0.05 |       0.10
DRAM summary                         |            |            |            |            |            |            |            |            |            |            |            |           
  num dram accesses                  |      10070 |          0 |          0 |          0 |          0 |          0 |      10025 |          0 |          0 |          0 |          0 |          0
  average dram access latency (ns)   |      62.77 |        inf |        inf |        inf |        inf |        inf |      62.62 |        inf |        inf |        inf |        inf |        inf
  average dram queueing delay        |       1.52 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       1.37 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |            |            |            |            |           
  num loads from dram                |       6699 |         55 |         51 |         53 |         50 |         51 |          5 |         46 |         55 |         49 |         57 |         24
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |       7758 |       7553 |       6212 |       5985 |      15158 |      43368 |      20655 |      16399 |      14832 |      14971 |       2663 |       2824
