                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11   
    num cache misses                 |      42797 |      18168 |      17823 |      17869 |      18196 |      17744 |      17839 |      17938 |      18014 |      18030 |      18528 |      17875
    miss rate                        |     69.92% |     89.38% |     89.92% |     89.97% |     89.27% |     90.14% |     89.98% |     89.55% |     86.40% |     86.28% |     81.71% |     86.53%
    mpki                             |       1.77 |       2.84 |       2.71 |       2.71 |       2.91 |       2.73 |       2.74 |       2.83 |       2.68 |       2.72 |       3.12 |       2.64
  Cache L3                           |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |      48056 |      18387 |      17962 |      18013 |      18401 |      17888 |      18000 |      18129 |      18897 |      18962 |      19728 |      18754
    num cache misses                 |      30342 |       6707 |       6509 |       6644 |       6780 |       6504 |       6653 |       6659 |      13336 |      13117 |      13630 |      13139
    miss rate                        |     63.14% |     36.48% |     36.24% |     36.88% |     36.85% |     36.36% |     36.96% |     36.73% |     70.57% |     69.18% |     69.09% |     70.06%
    mpki                             |       1.26 |       1.05 |       0.99 |       1.01 |       1.09 |       1.00 |       1.02 |       1.05 |       1.98 |       1.98 |       2.30 |       1.94
DRAM summary                         |            |            |            |            |            |            |            |            |            |            |            |           
  num dram accesses                  |      18468 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |      18401 |          0 |          0 |          0
  average dram access latency (ns)   |      95.44 |        inf |        inf |        inf |        inf |        inf |        inf |        inf |      95.87 |        inf |        inf |        inf
  average dram queueing delay        |      34.18 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |      34.62 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |            |            |            |            |           
  num loads from dram                |      10588 |        410 |        411 |        423 |        418 |        461 |        380 |        465 |        219 |        196 |        204 |        211
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |       2559 |       2468 |       2415 |       2408 |       2453 |       2359 |       2432 |       2370 |       3675 |       3548 |       3874 |       3506
