                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11   
  Cache L1-D                         |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |    2674079 |     575281 |     580083 |     556206 |     580847 |     565524 |     529493 |     569051 |     594285 |     587966 |     609119 |     605142
    num cache misses                 |      34108 |       8917 |       8973 |       9398 |       8857 |       8981 |       9345 |       8884 |       8997 |       9023 |       8832 |       8798
    miss rate                        |      1.28% |      1.55% |      1.55% |      1.69% |      1.52% |      1.59% |      1.76% |      1.56% |      1.51% |      1.53% |      1.45% |      1.45%
    mpki                             |       3.10 |       2.93 |       2.91 |       3.30 |       2.82 |       3.00 |       3.60 |       2.94 |       2.86 |       2.93 |       2.69 |       2.71
  Cache L2                           |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |      39216 |       9146 |       9180 |       9638 |       9064 |       9196 |       9610 |       9098 |       9505 |       9543 |       9277 |       9277
    num cache misses                 |      24339 |       8708 |       8685 |       8934 |       8638 |       8716 |       8925 |       8651 |       8724 |       8691 |       8599 |       8628
    miss rate                        |     62.06% |     95.21% |     94.61% |     92.70% |     95.30% |     94.78% |     92.87% |     95.09% |     91.78% |     91.07% |     92.69% |     93.00%
    mpki                             |       2.21 |       2.86 |       2.82 |       3.14 |       2.75 |       2.91 |       3.44 |       2.86 |       2.78 |       2.83 |       2.62 |       2.66
  Cache L3                           |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |      27081 |       8755 |       8717 |       8992 |       8665 |       8757 |       9014 |       8690 |       9051 |       9038 |       8871 |       8926
    num cache misses                 |      18223 |       3255 |       3125 |       3245 |       3111 |       3149 |       3360 |       3238 |       6158 |       6133 |       6008 |       5966
    miss rate                        |     67.29% |     37.18% |     35.85% |     36.09% |     35.90% |     35.96% |     37.28% |     37.26% |     68.04% |     67.86% |     67.73% |     66.84%
    mpki                             |       1.65 |       1.07 |       1.01 |       1.14 |       0.99 |       1.05 |       1.29 |       1.07 |       1.96 |       1.99 |       1.83 |       1.84
DRAM summary                         |            |            |            |            |            |            |            |            |            |            |            |           
  num dram accesses                  |      10040 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |       9961 |          0 |          0 |          0
  average dram access latency (ns)   |      61.52 |        inf |        inf |        inf |        inf |        inf |        inf |        inf |      61.52 |        inf |        inf |        inf
  average dram queueing delay        |       0.27 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.27 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |            |            |            |            |           
  num loads from dram                |      10398 |        116 |        108 |        128 |        120 |        121 |        137 |        136 |         71 |         39 |         57 |         49
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |       1297 |       1262 |       1215 |       1241 |       1172 |       1154 |       1306 |       1202 |       1694 |       1644 |       1479 |       1575
