                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11   
    mpki                             |       0.25 |       0.06 |       0.06 |       0.06 |       0.06 |       0.06 |       0.07 |       0.06 |       0.05 |       0.05 |       0.05 |       0.05
  Cache L1-D                         |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |    2674482 |     571776 |     577272 |     553059 |     576545 |     564101 |     528202 |     564330 |     620811 |     614111 |     632521 |     630458
    num cache misses                 |      34102 |       8840 |       8793 |       9179 |       8781 |       8962 |       9234 |       8854 |       8752 |       8831 |       8626 |       8566
    miss rate                        |      1.28% |      1.55% |      1.52% |      1.66% |      1.52% |      1.59% |      1.75% |      1.57% |      1.41% |      1.44% |      1.36% |      1.36%
    mpki                             |       3.09 |       2.92 |       2.87 |       3.25 |       2.82 |       3.00 |       3.57 |       2.95 |       2.65 |       2.73 |       2.52 |       2.52
  Cache L2                           |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |      39050 |       9042 |       8989 |       9393 |       8969 |       9161 |       9459 |       9053 |       9256 |       9372 |       9100 |       9047
    num cache misses                 |      25756 |       8630 |       8598 |       8830 |       8567 |       8687 |       8818 |       8614 |       8486 |       8525 |       8400 |       8389
    miss rate                        |     65.96% |     95.44% |     95.65% |     94.01% |     95.52% |     94.83% |     93.22% |     95.15% |     91.68% |     90.96% |     92.31% |     92.73%
    mpki                             |       2.34 |       2.86 |       2.80 |       3.13 |       2.75 |       2.91 |       3.41 |       2.87 |       2.57 |       2.64 |       2.45 |       2.47
  Cache L3                           |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |      28515 |       8659 |       8621 |       8871 |       8584 |       8714 |       8870 |       8642 |       8819 |       8894 |       8695 |       8699
    num cache misses                 |      19765 |       2794 |       2863 |       2985 |       2780 |       2856 |       3112 |       2836 |       5695 |       5818 |       5538 |       5490
    miss rate                        |     69.31% |     32.27% |     33.21% |     33.65% |     32.39% |     32.77% |     35.08% |     32.82% |     64.58% |     65.41% |     63.69% |     63.11%
    mpki                             |       1.79 |       0.92 |       0.93 |       1.06 |       0.89 |       0.96 |       1.20 |       0.95 |       1.72 |       1.80 |       1.62 |       1.61
DRAM summary                         |            |            |            |            |            |            |            |            |            |            |            |           
  num dram accesses                  |      10944 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |      10875 |          0 |          0 |          0
  average dram access latency (ns)   |      61.37 |        inf |        inf |        inf |        inf |        inf |        inf |        inf |      61.36 |        inf |        inf |        inf
  average dram queueing delay        |       0.12 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.10 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |            |            |            |            |           
  num loads from dram                |      10381 |        131 |        114 |        112 |        109 |         90 |        106 |        108 |         70 |         68 |         73 |         58
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |       1068 |        935 |        978 |        969 |        914 |        962 |       1037 |        990 |       1627 |       1607 |       1596 |       1578
