                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11   
    miss rate                        |      1.28% |      1.57% |      1.55% |      1.68% |      1.49% |      1.57% |      1.75% |      1.53% |      1.45% |      1.46% |      1.39% |      1.38%
    mpki                             |       3.10 |       2.98 |       2.93 |       3.29 |       2.75 |       2.97 |       3.56 |       2.88 |       2.74 |       2.79 |       2.57 |       2.57
  Cache L2                           |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |      39077 |       9045 |       9012 |       9401 |       8990 |       9198 |       9477 |       9021 |       9362 |       9376 |       9124 |       9073
    num cache misses                 |      27164 |       8617 |       8615 |       8811 |       8549 |       8689 |       8822 |       8580 |       8582 |       8513 |       8429 |       8430
    miss rate                        |     69.51% |     95.27% |     95.59% |     93.72% |     95.09% |     94.47% |     93.09% |     95.11% |     91.67% |     90.80% |     92.38% |     92.91%
    mpki                             |       2.48 |       2.90 |       2.86 |       3.15 |       2.68 |       2.87 |       3.39 |       2.80 |       2.65 |       2.68 |       2.51 |       2.52
  Cache L3                           |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |      29771 |       8650 |       8635 |       8854 |       8570 |       8723 |       8868 |       8610 |       8908 |       8879 |       8720 |       8733
    num cache misses                 |      19820 |       2763 |       2868 |       3038 |       2882 |       2821 |       3024 |       2848 |       5645 |       5766 |       5536 |       5527
    miss rate                        |     66.57% |     31.94% |     33.21% |     34.31% |     33.63% |     32.34% |     34.10% |     33.08% |     63.37% |     64.94% |     63.49% |     63.29%
    mpki                             |       1.81 |       0.93 |       0.95 |       1.09 |       0.90 |       0.93 |       1.16 |       0.93 |       1.74 |       1.82 |       1.65 |       1.65
DRAM summary                         |            |            |            |            |            |            |            |            |            |            |            |           
  num dram accesses                  |      10914 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |      10854 |          0 |          0 |          0
  average dram access latency (ns)   |      61.35 |        inf |        inf |        inf |        inf |        inf |        inf |        inf |      61.33 |        inf |        inf |        inf
  average dram queueing delay        |       0.10 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.08 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |            |            |            |            |           
  num loads from dram                |      10310 |        117 |        106 |        105 |        135 |        104 |        106 |        114 |         62 |         60 |         86 |         59
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |       1068 |        985 |        995 |       1039 |        983 |        983 |       1062 |       1042 |       1623 |       1725 |       1559 |       1586
