                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11   
    miss rate                        |     26.38% |     22.26% |     24.08% |     22.77% |     22.77% |     24.45% |     23.99% |     22.36% |     21.39% |     23.60% |     24.01% |     21.86%
    mpki                             |       0.03 |       0.05 |       0.04 |       0.04 |       0.05 |       0.04 |       0.04 |       0.05 |       0.04 |       0.04 |       0.05 |       0.04
Cache Summary                        |            |            |            |            |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |    2526197 |      91772 |      66628 |      67779 |      94328 |      66713 |      68698 |      84550 |      91437 |      99773 |     142767 |      87671
    num cache misses                 |       2857 |        171 |        171 |        178 |        180 |        178 |        179 |        170 |        178 |        170 |        171 |        177
    miss rate                        |      0.11% |      0.19% |      0.26% |      0.26% |      0.19% |      0.27% |      0.26% |      0.20% |      0.19% |      0.17% |      0.12% |      0.20%
    mpki                             |       0.13 |       0.05 |       0.04 |       0.04 |       0.05 |       0.04 |       0.05 |       0.05 |       0.04 |       0.04 |       0.05 |       0.04
  Cache L1-D                         |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |    4998162 |     773783 |     807720 |     804101 |     756135 |     787249 |     784328 |     763305 |     825640 |     818026 |     761615 |     827900
    num cache misses                 |      45891 |      18308 |      18118 |      18183 |      18470 |      17958 |      18176 |      18299 |      18199 |      18134 |      18422 |      18058
    miss rate                        |      0.92% |      2.37% |      2.24% |      2.26% |      2.44% |      2.28% |      2.32% |      2.40% |      2.20% |      2.22% |      2.42% |      2.18%
    mpki                             |       2.14 |       4.82 |       4.41 |       4.46 |       5.04 |       4.49 |       4.58 |       4.87 |       4.43 |       4.50 |       5.28 |       4.37
  Cache L2                           |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |      51032 |      18563 |      18349 |      18424 |      18737 |      18197 |      18410 |      18555 |      19007 |      18967 |      19392 |      18857
    num cache misses                 |      36439 |      16837 |      16695 |      16763 |      16945 |      16663 |      16792 |      16859 |      16755 |      16684 |      17001 |      16638
    miss rate                        |     71.40% |     90.70% |     90.99% |     90.98% |     90.44% |     91.57% |     91.21% |     90.86% |     88.15% |     87.96% |     87.67% |     88.23%
    mpki                             |       1.70 |       4.44 |       4.07 |       4.11 |       4.62 |       4.17 |       4.23 |       4.49 |       4.08 |       4.14 |       4.87 |       4.03
  Cache L3                           |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |      39312 |      16934 |      16765 |      16838 |      17044 |      16733 |      16856 |      16948 |      17385 |      17347 |      17800 |      17261
    num cache misses                 |      25415 |       6291 |       6205 |       6180 |       6196 |       6050 |       6120 |       6269 |      12147 |      11775 |      12081 |      11928
    miss rate                        |     64.65% |     37.15% |     37.01% |     36.70% |     36.35% |     36.16% |     36.31% |     36.99% |     69.87% |     67.88% |     67.87% |     69.10%
    mpki                             |       1.19 |       1.66 |       1.51 |       1.52 |       1.69 |       1.51 |       1.54 |       1.67 |       2.96 |       2.92 |       3.46 |       2.89
DRAM summary                         |            |            |            |            |            |            |            |            |            |            |            |           
  num dram accesses                  |      13987 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |      13924 |          0 |          0 |          0
  average dram access latency (ns)   |      61.48 |        inf |        inf |        inf |        inf |        inf |        inf |        inf |      61.46 |        inf |        inf |        inf
  average dram queueing delay        |       0.23 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.21 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |            |            |            |            |           
  num loads from dram                |      10496 |        258 |        204 |        246 |        264 |        197 |        255 |        245 |        108 |         90 |        109 |         95
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |       2369 |       2358 |       2355 |       2310 |       2357 |       2297 |       2305 |       2310 |       3025 |       2943 |       3081 |       2928
