                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11   
    miss rate                        |      0.09% |      0.44% |      0.50% |      0.49% |      0.43% |      0.50% |      0.50% |      0.45% |      0.43% |      0.43% |      0.37% |      0.45%
    mpki                             |       0.14 |       0.05 |       0.04 |       0.04 |       0.05 |       0.04 |       0.04 |       0.05 |       0.04 |       0.04 |       0.05 |       0.04
  Cache L1-D                         |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |    5004493 |     769628 |     799402 |     798501 |     753949 |     783599 |     779312 |     759547 |     821910 |     810237 |     758088 |     823036
    num cache misses                 |      45777 |      18357 |      18179 |      18157 |      18354 |      17905 |      18199 |      18233 |      18158 |      18246 |      18400 |      18079
    miss rate                        |      0.91% |      2.39% |      2.27% |      2.27% |      2.43% |      2.28% |      2.34% |      2.40% |      2.21% |      2.25% |      2.43% |      2.20%
    mpki                             |       2.14 |       4.87 |       4.48 |       4.49 |       5.02 |       4.51 |       4.62 |       4.88 |       4.44 |       4.58 |       5.30 |       4.41
  Cache L2                           |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |      51028 |      18608 |      18425 |      18396 |      18619 |      18138 |      18436 |      18497 |      18949 |      19088 |      19380 |      18878
    num cache misses                 |      36204 |      16879 |      16749 |      16725 |      16874 |      16596 |      16814 |      16807 |      16706 |      16802 |      16992 |      16650
    miss rate                        |     70.95% |     90.71% |     90.90% |     90.92% |     90.63% |     91.50% |     91.20% |     90.86% |     88.16% |     88.02% |     87.68% |     88.20%
    mpki                             |       1.69 |       4.47 |       4.13 |       4.14 |       4.62 |       4.18 |       4.27 |       4.50 |       4.09 |       4.21 |       4.90 |       4.06
  Cache L3                           |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |      39050 |      16966 |      16832 |      16800 |      16975 |      16671 |      16882 |      16899 |      17324 |      17467 |      17792 |      17276
    num cache misses                 |      25368 |       6343 |       6138 |       6128 |       6351 |       6122 |       5992 |       6316 |      11983 |      12018 |      12131 |      12031
    miss rate                        |     64.96% |     37.39% |     36.47% |     36.48% |     37.41% |     36.72% |     35.49% |     37.37% |     69.17% |     68.80% |     68.18% |     69.64%
    mpki                             |       1.18 |       1.68 |       1.51 |       1.52 |       1.74 |       1.54 |       1.52 |       1.69 |       2.93 |       3.01 |       3.50 |       2.93
DRAM summary                         |            |            |            |            |            |            |            |            |            |            |            |           
  num dram accesses                  |      13971 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |      13899 |          0 |          0 |          0
  average dram access latency (ns)   |      61.50 |        inf |        inf |        inf |        inf |        inf |        inf |        inf |      61.49 |        inf |        inf |        inf
  average dram queueing delay        |       0.25 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.24 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |            |            |            |            |           
  num loads from dram                |      10477 |        275 |        266 |        252 |        236 |        225 |        252 |        249 |        103 |        111 |        111 |         95
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |       2474 |       2308 |       2360 |       2349 |       2398 |       2285 |       2280 |       2326 |       2949 |       2975 |       3151 |       3023
