                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11   
    num cache misses                 |      39089 |      10149 |      10061 |      10504 |       9710 |      10011 |      10861 |       9921 |      10143 |      10158 |       9833 |       9942
    miss rate                        |      1.31% |      1.18% |      1.16% |      1.28% |      1.14% |      1.16% |      1.34% |      1.14% |      1.18% |      1.23% |      1.12% |      1.18%
    mpki                             |       3.14 |       2.16 |       2.11 |       2.41 |       2.05 |       2.12 |       2.59 |       2.07 |       2.17 |       2.28 |       2.03 |       2.13
  Cache L2                           |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |      44237 |      10469 |      10361 |      10916 |       9966 |      10333 |      11556 |      10409 |      10663 |      10709 |      10292 |      10423
    num cache misses                 |      29110 |       9339 |       9240 |       9580 |       9028 |       9243 |       9664 |       9172 |       9330 |       9326 |       9098 |       9190
    miss rate                        |     65.80% |     89.21% |     89.18% |     87.76% |     90.59% |     89.45% |     83.63% |     88.12% |     87.50% |     87.09% |     88.40% |     88.17%
    mpki                             |       2.33 |       1.99 |       1.94 |       2.20 |       1.90 |       1.96 |       2.31 |       1.92 |       1.99 |       2.09 |       1.88 |       1.97
  Cache L3                           |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |      32864 |       9504 |       9388 |       9831 |       9131 |       9411 |      10203 |       9506 |       9697 |       9723 |       9405 |       9522
    num cache misses                 |      24435 |       4926 |       4831 |       5008 |       4592 |       4847 |       5851 |       5507 |       5696 |       5562 |       5507 |       5465
    miss rate                        |     74.35% |     51.83% |     51.46% |     50.94% |     50.29% |     51.50% |     57.35% |     57.93% |     58.74% |     57.20% |     58.55% |     57.39%
    mpki                             |       1.96 |       1.05 |       1.01 |       1.15 |       0.97 |       1.03 |       1.40 |       1.15 |       1.22 |       1.25 |       1.14 |       1.17
DRAM summary                         |            |            |            |            |            |            |            |            |            |            |            |           
  num dram accesses                  |      13170 |          0 |          0 |          0 |          0 |          0 |      13096 |          0 |          0 |          0 |          0 |          0
  average dram access latency (ns)   |      68.49 |        inf |        inf |        inf |        inf |        inf |      68.88 |        inf |        inf |        inf |        inf |        inf
  average dram queueing delay        |       7.24 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       7.63 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |            |            |            |            |           
  num loads from dram                |      10459 |        160 |        145 |        188 |        168 |        194 |        139 |        156 |        120 |        133 |        138 |        151
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |       1490 |       1529 |       1517 |       1509 |       1467 |       1490 |       2216 |       1934 |       2079 |       2040 |       1968 |       1975
