                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11   
    num accesses                     |       6232 |       4662 |       4701 |       4762 |       4559 |       4757 |       4095 |       4788 |       5094 |       4486 |       4943 |       4169
    num misses                       |        524 |        208 |        281 |        227 |        208 |        275 |        214 |        223 |        297 |        200 |        202 |        282
    miss rate                        |      8.41% |      4.46% |      5.98% |      4.77% |      4.56% |      5.78% |      5.23% |      4.66% |      5.83% |      4.46% |      4.09% |      6.76%
    mpki                             |       0.12 |       0.05 |       0.07 |       0.06 |       0.05 |       0.07 |       0.05 |       0.06 |       0.08 |       0.05 |       0.05 |       0.08
Cache Summary                        |            |            |            |            |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |     393364 |     328478 |     317618 |     305973 |     294865 |     284664 |     273509 |     262906 |     252394 |     242468 |     231349 |     212008
    num cache misses                 |       1883 |        143 |        143 |        142 |        141 |        140 |        136 |        137 |        140 |        135 |        141 |        145
    miss rate                        |      0.48% |      0.04% |      0.05% |      0.05% |      0.05% |      0.05% |      0.05% |      0.05% |      0.06% |      0.06% |      0.06% |      0.07%
    mpki                             |       0.44 |       0.04 |       0.04 |       0.04 |       0.04 |       0.04 |       0.03 |       0.04 |       0.04 |       0.04 |       0.04 |       0.04
  Cache L1-D                         |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |    1690315 |    1519934 |    1505577 |    1491796 |    1451955 |    1457488 |    1456829 |    1440182 |    1421159 |    1424059 |    1370056 |    1381732
    num cache misses                 |      77228 |      65724 |      66143 |      65649 |      63557 |      64347 |      63840 |      62885 |      63042 |      64300 |      61675 |      61688
    miss rate                        |      4.57% |      4.32% |      4.39% |      4.40% |      4.38% |      4.41% |      4.38% |      4.37% |      4.44% |      4.52% |      4.50% |      4.46%
    mpki                             |      17.86 |      16.22 |      16.44 |      16.43 |      16.28 |      16.49 |      16.31 |      16.20 |      16.38 |      16.71 |      16.49 |      16.55
  Cache L2                           |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |      98101 |      83952 |      84676 |      84237 |      80418 |      82696 |      82995 |      81099 |      80412 |      84389 |      79110 |      78970
    num cache misses                 |      47340 |      38348 |      39403 |      39317 |      38379 |      39528 |      39013 |      39528 |      39141 |      40501 |      38253 |      38581
    miss rate                        |     48.26% |     45.68% |     46.53% |     46.67% |     47.72% |     47.80% |     47.01% |     48.74% |     48.68% |     47.99% |     48.35% |     48.86%
    mpki                             |      10.95 |       9.46 |       9.79 |       9.84 |       9.83 |      10.13 |       9.97 |      10.18 |      10.17 |      10.53 |      10.23 |      10.35
  Cache L3                           |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |      68358 |      57356 |      58680 |      58639 |      55785 |      58390 |      59413 |      58637 |      57266 |      61313 |      56361 |      56491
    num cache misses                 |      27285 |      15487 |      15821 |      15929 |      15033 |      20713 |      18960 |      16004 |      14634 |      16627 |      14824 |      19918
    miss rate                        |     39.91% |     27.00% |     26.96% |     27.16% |     26.95% |     35.47% |     31.91% |     27.29% |     25.55% |     27.12% |     26.30% |     35.26%
    mpki                             |       6.31 |       3.82 |       3.93 |       3.99 |       3.85 |       5.31 |       4.84 |       4.12 |       3.80 |       4.32 |       3.96 |       5.34
DRAM summary                         |            |            |            |            |            |            |            |            |            |            |            |           
  num dram accesses                  |       9484 |          0 |          0 |          0 |          0 |          0 |       9419 |          0 |          0 |          0 |          0 |          0
  average dram access latency (ns)   |     174.35 |        inf |        inf |        inf |        inf |        inf |     175.20 |        inf |        inf |        inf |        inf |        inf
  average dram queueing delay        |     113.10 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |     113.95 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |            |            |            |            |           
  num loads from dram                |       6251 |         19 |         18 |          6 |          4 |          7 |          9 |         15 |          9 |         17 |         14 |         13
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |      11867 |      12298 |      12800 |      12884 |      11442 |      12502 |      13124 |      12707 |      11732 |      13513 |      11715 |      11648
