6717,1046155,0,23018,435,17,687,43,0,284,521,535,6,1,41,1,5,4175,4497,3839,3341,0,0,25,128,132,138,156,1346,1111,669,1391,80,98,69,537
374,30,5,1,0,4,7,0,43,63,11,0,1,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
6859,1048751,1,925,626,21,0,7,687,24,549,595,1,19,61,1,13,4428,3085,4683,4241,41,41,98,470,618,505,586,1374,1387,1924,1369,436,327,247,729
352,33,56,141,12,0,21,4,17,5,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
4286,1045895,6,1278,0,12,626,0,435,0,385,700,0,3688,5846,4648,5501,776,688,600,599,452,448,540,1058,1289,1051,1527,113,104,103,111,126,101,116,776
7608,1053763,38,0,1278,141,925,1,23018,1,708,1007,1,5461,4502,5445,5419,461,513,597,550,557,349,506,2197,1962,46571,2507,974,832,911,850,1032,853,718,695
357,46,0,38,6,56,1,5,0,3,0,0,5,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
6836,0,46,1053763,1045895,33,1048751,30,1046155,45,1045743,38237,64,62953,71784,68378,66997,70726,69865,70274,57919,46296,50585,42756,21404,23316,20261,24061,22177,20960,21890,23068,14502,15052,14605,20910
0,6836,357,7608,4286,352,6859,374,6717,358,6555,950,356,6274,6833,107500,6534,6402,5944,5889,5789,4320,4220,4087,13086,13120,12206,14949,13312,11725,12366,12241,8566,8564,8136,205562

